date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-06-11,31,19,0.0,14.5,6,0,02:28 AM,07:01 PM,03:47 AM,07:41 PM,17,26,26,25,23,1,63,0.0,1010,31,10,197,14,budapest
2010-06-12,30,18,0.0,14.5,6,0,03:20 AM,08:02 PM,03:46 AM,07:41 PM,19,27,27,26,16,2,68,0.0,1008,30,10,203,10,budapest
2010-06-13,31,19,0.0,14.5,6,5,04:24 AM,08:52 PM,03:46 AM,07:42 PM,19,27,27,25,12,6,71,0.0,1010,31,10,277,8,budapest
2010-06-14,26,17,0.0,14.5,6,13,05:39 AM,09:33 PM,03:46 AM,07:42 PM,17,22,23,22,14,28,76,0.0,1010,26,8,214,9,budapest
2010-06-15,26,12,0.0,14.5,5,20,06:59 AM,10:04 PM,03:46 AM,07:43 PM,15,20,21,20,9,13,73,0.0,1017,26,10,151,6,budapest
2010-06-16,21,15,0.0,12.7,5,28,08:20 AM,10:30 PM,03:46 AM,07:43 PM,14,18,18,18,20,45,79,0.6,1015,21,9,59,13,budapest
2010-06-17,25,13,0.0,14.5,5,35,09:41 AM,10:54 PM,03:46 AM,07:44 PM,13,19,20,19,12,32,67,0.0,1016,25,10,61,7,budapest
2010-06-18,23,14,0.0,14.5,4,43,10:59 AM,11:15 PM,03:46 AM,07:44 PM,15,19,19,19,12,38,83,0.7,1009,23,9,133,8,budapest
2010-06-19,22,14,0.0,13.6,5,50,12:16 PM,11:37 PM,03:46 AM,07:44 PM,13,18,18,18,15,44,76,0.0,1003,22,8,263,10,budapest
2010-06-20,22,13,0.0,12.7,4,58,01:33 PM,No moonset,03:46 AM,07:45 PM,16,17,18,17,11,75,90,2.8,1003,22,5,194,7,budapest
2010-06-21,20,14,0.0,10.0,4,65,02:49 PM,12:01 AM,03:46 AM,07:45 PM,16,16,16,16,20,85,95,13.1,1007,20,7,143,11,budapest
2010-06-22,15,13,0.0,10.9,3,73,04:03 PM,12:28 AM,03:47 AM,07:45 PM,11,13,14,13,30,76,83,2.6,1010,15,8,334,18,budapest
2010-06-23,22,13,0.0,14.5,5,80,05:14 PM,01:01 AM,03:47 AM,07:45 PM,10,17,18,17,23,21,65,0.0,1014,22,10,297,14,budapest
2010-06-24,22,11,0.0,14.5,5,88,06:18 PM,01:41 AM,03:47 AM,07:45 PM,9,17,18,17,21,14,62,0.0,1014,22,10,332,13,budapest
2010-06-25,19,13,0.0,13.6,5,96,07:12 PM,02:30 AM,03:48 AM,07:45 PM,10,16,16,16,19,49,67,0.0,1011,19,10,314,13,budapest
2010-06-26,22,12,0.0,12.7,5,100,07:56 PM,03:27 AM,03:48 AM,07:45 PM,13,17,17,17,10,59,79,0.0,1012,22,10,273,6,budapest
2010-06-27,25,13,0.0,14.5,5,89,08:31 PM,04:30 AM,03:48 AM,07:45 PM,14,20,20,20,10,29,69,0.0,1015,25,9,149,6,budapest
2010-06-28,25,16,0.0,14.5,6,82,08:59 PM,05:36 AM,03:49 AM,07:45 PM,17,21,22,21,14,27,76,1.7,1016,25,10,14,9,budapest
2010-06-29,28,16,0.0,14.5,6,74,09:22 PM,06:42 AM,03:49 AM,07:45 PM,15,23,23,23,13,11,68,0.0,1015,28,10,141,8,budapest
2010-06-30,29,16,0.0,14.5,6,67,09:42 PM,07:48 AM,03:50 AM,07:45 PM,16,25,25,24,13,11,63,0.0,1015,29,10,187,8,budapest
2010-07-01,30,17,0.0,14.5,6,64,10:00 PM,08:52 AM,03:50 AM,07:45 PM,16,25,25,24,9,10,61,0.0,1015,30,10,212,6,budapest
2010-07-02,31,17,0.0,14.5,6,57,10:17 PM,09:56 AM,03:51 AM,07:45 PM,15,25,25,25,9,10,59,0.0,1016,31,10,71,5,budapest
2010-07-03,30,15,0.0,14.5,6,50,10:35 PM,11:00 AM,03:52 AM,07:44 PM,15,25,25,24,11,12,60,0.0,1015,30,10,231,7,budapest
2010-07-04,26,16,0.0,14.5,6,42,10:55 PM,12:05 PM,03:52 AM,07:44 PM,11,22,22,22,10,19,51,0.0,1016,26,10,248,6,budapest
2010-07-05,27,15,0.0,14.5,6,35,11:17 PM,01:12 PM,03:53 AM,07:44 PM,14,22,22,22,11,22,63,0.0,1014,27,10,194,6,budapest
2010-07-06,27,14,0.0,14.5,6,28,11:45 PM,02:21 PM,03:54 AM,07:43 PM,15,22,22,22,18,14,67,0.0,1014,27,9,236,13,budapest
2010-07-07,21,15,0.0,14.5,5,21,No moonrise,03:32 PM,03:55 AM,07:43 PM,10,18,18,18,25,32,60,0.0,1019,21,10,326,16,budapest
2010-07-08,25,12,0.0,14.5,5,13,12:19 AM,04:41 PM,03:55 AM,07:42 PM,11,20,20,20,10,8,61,0.0,1021,25,10,276,6,budapest
2010-07-09,29,11,0.0,14.5,6,6,01:05 AM,05:46 PM,03:56 AM,07:42 PM,14,22,22,22,5,5,64,0.0,1022,29,10,120,3,budapest
2010-07-10,30,13,0.0,14.5,6,0,02:03 AM,06:41 PM,03:57 AM,07:41 PM,14,24,24,24,7,6,57,0.0,1020,30,10,83,5,budapest
2010-07-11,32,17,0.0,14.5,6,0,03:14 AM,07:27 PM,03:58 AM,07:40 PM,15,26,26,26,10,14,53,0.0,1018,32,10,125,6,budapest
2010-07-12,33,21,0.0,14.5,7,1,04:34 AM,08:03 PM,03:59 AM,07:40 PM,16,29,29,28,6,17,51,0.0,1015,33,10,145,4,budapest
2010-07-13,32,21,0.0,14.5,7,8,05:58 AM,08:32 PM,04:00 AM,07:39 PM,17,29,29,28,12,16,54,0.0,1010,32,10,230,8,budapest
2010-07-14,34,21,0.0,14.5,7,16,07:21 AM,08:57 PM,04:01 AM,07:38 PM,17,30,30,28,11,8,52,0.0,1011,34,10,303,7,budapest
2010-07-15,35,18,0.0,14.5,7,23,08:43 AM,09:20 PM,04:02 AM,07:37 PM,17,30,30,29,7,7,53,0.0,1012,35,10,140,4,budapest
2010-07-16,35,21,0.0,14.5,7,30,10:03 AM,09:43 PM,04:03 AM,07:37 PM,16,30,30,28,8,9,51,0.0,1016,35,10,63,5,budapest
2010-07-17,34,20,0.0,14.5,7,37,11:22 AM,10:06 PM,04:04 AM,07:36 PM,18,30,30,29,9,9,54,0.0,1015,34,10,111,6,budapest
2010-07-18,28,21,0.0,14.5,6,45,12:38 PM,10:32 PM,04:05 AM,07:35 PM,16,25,25,24,20,19,65,0.0,1017,28,10,290,14,budapest
2010-07-19,30,19,0.0,13.5,6,52,01:54 PM,11:03 PM,04:06 AM,07:34 PM,17,25,25,24,11,32,65,0.0,1019,30,10,284,8,budapest
2010-07-20,32,17,0.0,14.5,6,59,03:06 PM,11:41 PM,04:07 AM,07:33 PM,17,26,26,25,7,27,65,0.2,1016,32,10,68,4,budapest
2010-07-21,32,19,0.0,14.5,7,66,04:11 PM,No moonset,04:08 AM,07:32 PM,17,27,27,27,11,14,58,0.4,1013,32,10,127,7,budapest
2010-07-22,35,21,0.0,14.5,7,74,05:08 PM,12:26 AM,04:09 AM,07:31 PM,17,30,30,28,6,10,56,0.7,1012,35,10,148,4,budapest
2010-07-23,34,18,0.0,14.5,7,81,05:55 PM,01:20 AM,04:10 AM,07:30 PM,16,29,29,28,12,6,53,0.0,1011,34,10,169,8,budapest
2010-07-24,25,18,0.0,14.5,6,88,06:32 PM,02:20 AM,04:11 AM,07:29 PM,15,21,22,21,25,31,69,1.2,1007,25,10,298,18,budapest
2010-07-25,17,13,0.0,9.5,3,96,07:02 PM,03:25 AM,04:12 AM,07:27 PM,13,14,15,14,29,86,93,17.0,1008,17,9,323,18,budapest
2010-07-26,16,14,0.0,10.5,3,100,07:27 PM,04:31 AM,04:14 AM,07:26 PM,14,15,15,15,11,84,94,0.0,1010,16,5,277,7,budapest
2010-07-27,22,14,0.0,14.5,5,90,07:48 PM,05:37 AM,04:15 AM,07:25 PM,14,18,19,18,13,50,78,0.0,1011,22,9,231,8,budapest
2010-07-28,24,15,0.0,12.5,5,83,08:06 PM,06:41 AM,04:16 AM,07:24 PM,13,18,19,18,27,57,74,2.0,1012,24,9,281,17,budapest
2010-07-29,27,16,0.0,14.5,6,75,08:24 PM,07:46 AM,04:17 AM,07:22 PM,13,21,22,21,14,27,63,0.2,1011,27,9,233,9,budapest
2010-07-30,24,15,0.0,14.5,5,68,08:41 PM,08:49 AM,04:18 AM,07:21 PM,15,19,20,19,15,43,76,0.1,1012,24,10,210,9,budapest
2010-07-31,29,15,0.0,14.5,6,64,09:00 PM,09:53 AM,04:20 AM,07:20 PM,16,22,22,22,12,37,74,0.0,1015,29,8,325,7,budapest
2010-08-01,29,16,0.0,14.5,6,54,09:21 PM,10:58 AM,04:21 AM,07:18 PM,16,23,24,23,14,9,67,0.1,1016,29,10,300,9,budapest
2010-08-02,30,15,0.0,14.5,6,46,09:46 PM,12:05 PM,04:22 AM,07:17 PM,15,26,26,26,8,0,56,0.0,1015,30,10,231,5,budapest
2010-08-03,31,16,0.0,14.5,6,39,10:16 PM,01:14 PM,04:23 AM,07:15 PM,17,25,25,24,14,13,67,0.0,1010,31,9,215,9,budapest
2010-08-04,25,16,0.0,12.4,5,32,10:55 PM,02:22 PM,04:25 AM,07:14 PM,16,19,19,19,11,47,82,0.2,1009,25,8,159,8,budapest
2010-08-05,26,14,0.0,14.5,6,24,11:46 PM,03:28 PM,04:26 AM,07:13 PM,15,21,22,21,14,25,71,0.0,1008,26,9,100,9,budapest
2010-08-06,27,17,0.0,14.5,6,17,No moonrise,04:27 PM,04:27 AM,07:11 PM,18,22,23,22,14,24,77,7.2,1008,27,9,135,9,budapest
2010-08-07,23,14,0.0,14.5,5,10,12:50 AM,05:17 PM,04:29 AM,07:09 PM,15,19,20,19,11,52,79,0.0,1014,23,8,282,8,budapest
2010-08-08,24,14,0.0,11.3,4,3,02:04 AM,05:57 PM,04:30 AM,07:08 PM,13,18,19,18,9,45,75,0.0,1017,24,10,254,6,budapest
2010-08-09,25,12,0.0,14.5,5,0,03:27 AM,06:30 PM,04:31 AM,07:06 PM,13,20,20,20,10,14,67,0.0,1017,25,10,277,7,budapest
2010-08-10,28,14,0.0,14.5,6,0,04:51 AM,06:58 PM,04:32 AM,07:05 PM,13,21,21,21,7,12,62,0.0,1017,28,10,282,4,budapest
2010-08-11,29,14,0.0,14.5,6,4,06:16 AM,07:22 PM,04:34 AM,07:03 PM,14,22,23,22,5,17,62,0.0,1016,29,10,215,3,budapest
2010-08-12,29,15,0.0,14.5,6,12,07:40 AM,07:46 PM,04:35 AM,07:01 PM,15,24,24,24,7,5,60,0.0,1015,29,10,129,5,budapest
2010-08-13,31,17,0.0,14.5,6,19,09:01 AM,08:09 PM,04:36 AM,07:00 PM,17,26,26,25,13,6,61,0.0,1014,31,10,80,8,budapest
2010-08-14,31,18,0.0,14.2,6,26,10:22 AM,08:35 PM,04:38 AM,06:58 PM,17,26,26,25,9,13,63,0.0,1016,31,10,164,5,budapest
2010-08-15,32,21,0.0,14.2,7,33,11:40 AM,09:05 PM,04:39 AM,06:56 PM,16,28,28,26,16,20,58,0.0,1014,32,10,130,9,budapest
2010-08-16,28,16,0.0,14.1,6,41,12:55 PM,09:41 PM,04:40 AM,06:54 PM,16,22,23,22,11,26,71,1.7,1013,28,10,188,7,budapest
2010-08-17,26,14,0.0,14.1,5,48,02:04 PM,10:24 PM,04:42 AM,06:53 PM,12,21,20,21,13,19,61,0.0,1013,26,10,303,8,budapest
2010-08-18,24,16,0.0,14.1,5,55,03:04 PM,11:16 PM,04:43 AM,06:51 PM,10,20,20,20,16,24,56,0.0,1013,24,10,258,10,budapest
2010-08-19,26,16,0.0,14.1,6,63,03:54 PM,No moonset,04:44 AM,06:49 PM,12,21,21,21,19,26,58,0.0,1016,26,10,279,12,budapest
2010-08-20,27,14,0.0,14.0,5,70,04:33 PM,12:14 AM,04:46 AM,06:47 PM,10,21,21,21,11,6,53,0.0,1023,27,10,241,6,budapest
2010-08-21,28,13,0.0,14.0,5,77,05:06 PM,01:17 AM,04:47 AM,06:45 PM,11,22,22,22,6,6,56,0.0,1025,28,10,172,3,budapest
2010-08-22,29,13,0.0,14.0,6,84,05:32 PM,02:22 AM,04:49 AM,06:44 PM,13,24,24,24,6,2,55,0.0,1021,29,10,210,4,budapest
2010-08-23,29,14,0.0,13.9,6,92,05:54 PM,03:28 AM,04:50 AM,06:42 PM,12,24,24,24,15,2,50,0.0,1013,29,10,185,10,budapest
2010-08-24,29,16,0.0,13.9,6,99,06:13 PM,04:32 AM,04:51 AM,06:40 PM,13,24,24,23,14,15,55,0.0,1010,29,10,210,8,budapest
2010-08-25,23,15,0.0,13.9,5,100,06:31 PM,05:37 AM,04:53 AM,06:38 PM,10,20,20,20,20,30,57,0.0,1016,23,10,297,13,budapest
2010-08-26,28,13,0.0,13.8,6,87,06:49 PM,06:40 AM,04:54 AM,06:36 PM,12,21,21,21,15,8,58,0.0,1017,28,10,237,9,budapest
2010-08-27,31,17,0.0,13.8,6,79,07:07 PM,07:44 AM,04:55 AM,06:34 PM,14,24,24,23,18,11,57,0.0,1007,31,10,236,12,budapest
2010-08-28,23,15,0.0,9.8,4,72,07:27 PM,08:48 AM,04:57 AM,06:32 PM,11,18,19,18,22,70,63,0.0,1009,23,10,276,15,budapest
2010-08-29,21,11,0.0,13.7,5,65,07:50 PM,09:54 AM,04:58 AM,06:30 PM,6,15,16,15,20,9,56,0.0,1014,21,10,305,13,budapest
2010-08-30,18,7,0.0,12.1,4,57,08:18 PM,11:01 AM,04:59 AM,06:28 PM,7,13,13,13,11,51,69,0.0,1011,18,9,173,8,budapest
2010-08-31,13,8,0.0,8.3,3,54,08:53 PM,12:08 PM,05:01 AM,06:26 PM,9,9,11,9,23,86,90,2.0,1006,13,9,290,16,budapest
2010-09-01,15,10,0.0,10.8,4,37,09:38 PM,01:14 PM,05:02 AM,06:24 PM,10,10,12,10,35,60,83,1.0,1009,15,9,302,23,budapest
2010-09-02,19,9,0.0,13.2,4,29,10:33 PM,02:14 PM,05:03 AM,06:22 PM,8,13,14,13,25,20,69,0.0,1015,19,10,295,17,budapest
2010-09-03,21,10,0.0,13.2,4,22,11:41 PM,03:06 PM,05:05 AM,06:20 PM,8,15,15,15,14,21,67,0.0,1019,21,10,288,9,budapest
2010-09-04,19,8,0.0,12.0,4,14,No moonrise,03:50 PM,05:06 AM,06:18 PM,9,14,14,14,10,46,75,0.2,1019,19,9,136,6,budapest
2010-09-05,18,9,0.0,13.1,4,7,12:58 AM,04:25 PM,05:07 AM,06:16 PM,8,12,13,12,16,42,73,0.0,1019,18,8,268,11,budapest
2010-09-06,18,8,0.0,13.1,4,0,02:19 AM,04:55 PM,05:09 AM,06:14 PM,7,13,13,13,6,37,71,0.1,1020,18,10,218,4,budapest
2010-09-07,18,5,0.0,12.0,4,0,03:44 AM,05:22 PM,05:10 AM,06:12 PM,8,12,13,12,10,43,76,0.1,1017,18,8,160,7,budapest
2010-09-08,20,12,0.0,13.0,4,0,05:08 AM,05:46 PM,05:11 AM,06:10 PM,11,14,15,14,20,60,82,0.0,1013,20,8,84,14,budapest
2010-09-09,22,12,0.0,13.0,5,1,06:31 AM,06:10 PM,05:13 AM,06:08 PM,13,17,17,17,11,46,79,0.0,1015,22,8,228,7,budapest
2010-09-10,17,13,0.0,8.1,3,8,07:55 AM,06:35 PM,05:14 AM,06:06 PM,14,15,15,15,16,85,90,2.9,1018,17,7,176,10,budapest
2010-09-11,18,14,0.0,8.1,4,16,09:17 AM,07:05 PM,05:15 AM,06:04 PM,15,16,16,16,8,98,94,1.4,1019,18,3,194,5,budapest
2010-09-12,22,14,0.0,11.9,4,23,10:36 AM,07:40 PM,05:17 AM,06:02 PM,14,18,19,18,5,52,81,0.0,1019,22,8,245,3,budapest
2010-09-13,22,12,0.0,12.8,5,31,11:50 AM,08:21 PM,05:18 AM,06:00 PM,13,17,18,17,10,45,77,0.3,1019,22,8,245,6,budapest
2010-09-14,22,13,0.0,10.2,5,38,12:55 PM,09:11 PM,05:19 AM,05:58 PM,12,17,18,17,16,33,77,0.5,1021,22,10,316,10,budapest
2010-09-15,23,13,0.0,8.9,5,46,01:49 PM,10:08 PM,05:21 AM,05:56 PM,11,17,18,17,14,50,68,0.0,1017,23,10,213,9,budapest
2010-09-16,21,13,0.0,10.2,5,53,02:33 PM,11:10 PM,05:22 AM,05:54 PM,12,17,17,17,10,45,75,0.1,1014,21,10,214,7,budapest
2010-09-17,15,13,0.0,6.1,3,61,03:08 PM,No moonset,05:24 AM,05:52 PM,13,14,14,14,9,80,90,5.5,1013,15,6,218,6,budapest
2010-09-18,18,12,0.0,8.9,3,68,03:36 PM,12:14 AM,05:25 AM,05:50 PM,11,15,15,15,10,69,82,0.7,1017,18,6,291,7,budapest
2010-09-19,16,10,0.0,7.5,3,76,03:59 PM,01:20 AM,05:26 AM,05:48 PM,11,12,13,12,11,65,89,0.0,1016,16,7,293,7,budapest
2010-09-20,18,8,0.0,11.6,4,84,04:19 PM,02:24 AM,05:28 AM,05:46 PM,8,13,14,13,8,12,71,0.0,1021,18,10,260,5,budapest
2010-09-21,19,7,0.0,11.6,4,91,04:38 PM,03:29 AM,05:29 AM,05:44 PM,9,15,16,15,9,8,68,0.0,1023,19,10,237,5,budapest
2010-09-22,22,8,0.0,11.6,4,99,04:56 PM,04:32 AM,05:30 AM,05:42 PM,12,18,18,18,6,0,72,0.0,1024,22,10,164,3,budapest
2010-09-23,21,9,0.0,11.6,4,100,05:14 PM,05:36 AM,05:32 AM,05:40 PM,11,16,17,16,12,2,74,0.0,1021,21,10,120,7,budapest
2010-09-24,22,11,0.0,11.6,5,86,05:34 PM,06:40 AM,05:33 AM,05:38 PM,10,16,17,16,21,8,71,0.0,1012,22,10,142,13,budapest
2010-09-25,22,11,0.0,11.6,5,79,05:56 PM,07:46 AM,05:34 AM,05:36 PM,10,16,17,16,24,36,70,0.7,1003,22,9,116,15,budapest
2010-09-26,16,9,0.0,6.0,3,71,06:22 PM,08:52 AM,05:36 AM,05:34 PM,13,13,14,13,20,99,95,6.8,1001,16,8,197,13,budapest
2010-09-27,16,9,0.0,11.6,4,64,06:55 PM,09:59 AM,05:37 AM,05:32 PM,9,11,12,11,17,45,81,0.0,1010,16,10,244,11,budapest
2010-09-28,17,9,0.0,11.6,4,56,07:36 PM,11:05 AM,05:38 AM,05:30 PM,8,11,12,11,20,39,78,0.0,1012,17,8,280,13,budapest
2010-09-29,16,7,0.0,10.2,4,48,08:27 PM,12:05 PM,05:40 AM,05:28 PM,7,9,11,9,23,43,80,0.0,1015,16,9,299,15,budapest
2010-09-30,13,5,0.0,11.6,3,41,09:29 PM,12:59 PM,05:41 AM,05:26 PM,4,7,9,7,21,24,74,0.0,1017,13,10,298,14,budapest
2010-10-01,13,4,0.0,11.6,3,39,10:39 PM,01:45 PM,05:42 AM,05:24 PM,3,8,9,8,8,18,71,0.0,1019,13,10,168,4,budapest
2010-10-02,13,4,0.0,5.9,2,32,11:56 PM,02:22 PM,05:44 AM,05:22 PM,5,9,10,9,9,66,75,0.0,1022,13,9,117,5,budapest
2010-10-03,15,7,0.0,11.6,4,25,No moonrise,02:53 PM,05:45 AM,05:20 PM,5,9,11,9,16,21,69,0.0,1023,15,10,96,10,budapest
2010-10-04,14,6,0.0,10.2,4,18,01:16 AM,03:20 PM,05:47 AM,05:18 PM,7,8,10,8,25,55,79,0.4,1018,14,8,110,15,budapest
2010-10-05,10,9,0.0,5.8,2,10,02:38 AM,03:45 PM,05:48 AM,05:16 PM,8,7,9,7,23,93,91,2.7,1016,10,7,94,15,budapest
2010-10-06,15,8,0.0,8.7,3,3,04:00 AM,04:09 PM,05:49 AM,05:14 PM,8,9,11,9,16,56,86,0.6,1020,15,9,69,10,budapest
2010-10-07,16,5,0.0,11.6,3,0,05:23 AM,04:34 PM,05:51 AM,05:12 PM,9,12,12,12,8,6,83,0.0,1026,16,8,85,5,budapest
2010-10-08,13,4,0.0,11.6,3,0,06:46 AM,05:02 PM,05:52 AM,05:10 PM,4,9,10,9,13,1,70,0.0,1029,13,10,79,9,budapest
2010-10-09,14,2,0.0,11.5,3,4,08:08 AM,05:35 PM,05:54 AM,05:08 PM,4,10,11,10,8,0,66,0.0,1024,14,10,146,5,budapest
2010-10-10,14,3,0.0,11.5,3,11,09:27 AM,06:14 PM,05:55 AM,05:06 PM,3,8,9,8,11,7,69,0.0,1017,14,10,230,6,budapest
2010-10-11,15,3,0.0,11.5,3,18,10:37 AM,07:02 PM,05:56 AM,05:04 PM,6,11,11,11,5,2,74,0.0,1016,15,10,152,2,budapest
2010-10-12,16,3,0.0,11.4,3,26,11:38 AM,07:58 PM,05:58 AM,05:02 PM,6,11,12,11,4,0,70,0.0,1016,16,10,147,3,budapest
2010-10-13,14,3,0.0,11.4,3,33,12:27 PM,08:59 PM,05:59 AM,05:00 PM,6,10,11,10,10,1,73,0.0,1016,14,10,97,6,budapest
2010-10-14,15,3,0.0,10.6,3,40,01:06 PM,10:04 PM,06:00 AM,04:58 PM,6,9,10,9,14,1,76,0.0,1013,15,10,166,8,budapest
2010-10-15,13,3,0.0,8.7,3,48,01:37 PM,11:10 PM,06:02 AM,04:56 PM,5,8,9,8,11,1,76,0.0,1011,13,10,252,7,budapest
2010-10-16,13,3,0.0,8.7,3,55,02:02 PM,No moonset,06:03 AM,04:54 PM,4,8,8,8,8,29,76,0.0,1011,13,10,60,4,budapest
2010-10-17,13,5,0.0,5.5,2,62,02:24 PM,12:15 AM,06:05 AM,04:53 PM,5,7,9,7,15,72,76,0.0,1014,13,10,54,9,budapest
2010-10-18,9,6,0.0,3.9,2,69,02:43 PM,01:19 AM,06:06 AM,04:51 PM,6,7,8,7,15,94,88,0.9,1016,9,5,146,9,budapest
2010-10-19,13,7,0.0,5.5,2,77,03:01 PM,02:22 AM,06:08 AM,04:49 PM,7,7,9,7,21,84,85,0.0,1008,13,8,331,14,budapest
2010-10-20,10,4,0.0,3.9,3,84,03:20 PM,03:26 AM,06:09 AM,04:47 PM,5,5,7,5,21,55,83,0.5,1007,10,9,288,13,budapest
2010-10-21,9,2,0.0,8.7,3,91,03:39 PM,04:30 AM,06:10 AM,04:45 PM,1,3,6,3,26,19,72,0.0,1022,9,10,284,17,budapest
2010-10-22,12,1,0.0,8.7,2,98,04:01 PM,05:36 AM,06:12 AM,04:43 PM,-1,3,5,3,18,10,65,0.0,1027,12,10,198,11,budapest
2010-10-23,11,3,0.0,8.7,3,100,04:26 PM,06:42 AM,06:13 AM,04:42 PM,2,6,7,6,15,58,72,0.0,1020,11,10,147,8,budapest
2010-10-24,16,6,0.0,8.7,4,87,04:57 PM,07:50 AM,06:15 AM,04:40 PM,5,9,10,9,21,45,71,0.0,1014,16,10,203,12,budapest
2010-10-25,14,7,0.0,8.7,3,80,05:37 PM,08:56 AM,06:16 AM,04:38 PM,7,9,10,9,13,49,85,0.0,1013,14,7,130,8,budapest
2010-10-26,8,2,0.0,5.4,2,72,06:24 PM,09:59 AM,06:18 AM,04:36 PM,4,3,6,3,23,70,87,1.3,1022,8,10,336,15,budapest
2010-10-27,9,0,0.0,8.7,2,65,07:23 PM,10:55 AM,06:19 AM,04:35 PM,1,3,5,3,10,5,79,0.0,1028,9,10,104,6,budapest
2010-10-28,8,-1,0.0,8.7,2,58,08:30 PM,11:43 AM,06:21 AM,04:33 PM,-2,4,5,4,6,18,65,0.0,1027,8,10,223,4,budapest
2010-10-29,10,-1,0.0,8.7,2,51,09:44 PM,12:21 PM,06:22 AM,04:31 PM,-2,4,5,4,12,6,62,0.0,1025,10,10,201,7,budapest
2010-10-30,10,0,0.0,8.7,2,43,11:00 PM,12:54 PM,06:24 AM,04:30 PM,0,3,6,3,17,1,71,0.0,1019,10,10,134,11,budapest
2010-10-31,12,1,0.0,8.7,3,39,No moonrise,01:21 PM,06:25 AM,04:28 PM,4,5,7,5,17,3,81,0.0,1017,12,10,132,10,budapest
2010-11-01,13,4,0.0,8.7,3,22,12:18 AM,01:46 PM,06:27 AM,04:27 PM,4,6,8,6,18,20,78,0.0,1016,13,10,126,10,budapest
2010-11-02,13,5,0.0,3.7,3,15,01:37 AM,02:09 PM,06:28 AM,04:25 PM,4,8,9,8,11,54,74,0.0,1016,13,10,94,6,budapest
2010-11-03,15,7,0.0,8.7,3,7,02:56 AM,02:33 PM,06:30 AM,04:24 PM,6,9,10,9,13,46,74,0.0,1019,15,9,231,7,budapest
2010-11-04,16,7,0.0,8.7,4,0,04:17 AM,02:59 PM,06:31 AM,04:22 PM,8,10,11,10,21,24,86,0.0,1026,16,7,243,12,budapest
2010-11-05,18,8,0.0,8.7,4,0,05:39 AM,03:29 PM,06:33 AM,04:21 PM,10,12,13,12,20,4,85,0.0,1023,18,9,255,11,budapest
2010-11-06,17,8,0.0,8.7,4,0,06:58 AM,04:05 PM,06:34 AM,04:19 PM,10,12,13,12,16,2,84,0.0,1016,17,7,272,9,budapest
2010-11-07,14,8,0.0,7.0,4,0,08:14 AM,04:50 PM,06:36 AM,04:18 PM,7,9,11,9,23,29,83,0.0,1007,14,9,197,13,budapest
2010-11-08,14,8,0.0,8.7,4,8,09:21 AM,05:43 PM,06:37 AM,04:16 PM,8,9,11,9,21,42,85,2.5,991,14,7,156,12,budapest
2010-11-09,14,7,0.0,7.0,4,15,10:16 AM,06:44 PM,06:39 AM,04:15 PM,7,8,10,8,25,58,80,0.9,988,14,9,160,15,budapest
2010-11-10,10,9,0.0,3.7,2,23,11:01 AM,07:49 PM,06:40 AM,04:14 PM,9,9,10,9,15,83,92,19.6,994,10,7,177,9,budapest
2010-11-11,11,4,0.0,8.7,3,30,11:36 AM,08:56 PM,06:42 AM,04:12 PM,5,6,7,6,17,27,87,0.1,1010,11,7,256,10,budapest
2010-11-12,12,4,0.0,7.0,3,38,12:03 PM,10:02 PM,06:44 AM,04:11 PM,6,6,8,6,27,63,87,0.3,1007,12,9,216,15,budapest
2010-11-13,15,7,0.0,8.7,4,45,12:26 PM,11:07 PM,06:45 AM,04:10 PM,9,9,11,9,19,28,88,0.2,1010,15,7,198,11,budapest
2010-11-14,17,8,0.0,8.7,4,53,12:47 PM,No moonset,06:47 AM,04:09 PM,9,10,11,10,27,24,87,0.0,1012,17,8,182,14,budapest
2010-11-15,18,9,0.0,8.7,4,60,01:06 PM,12:11 AM,06:48 AM,04:08 PM,9,11,12,11,24,17,83,0.0,1014,18,10,175,12,budapest
2010-11-16,15,8,0.0,5.3,4,68,01:24 PM,01:14 AM,06:50 AM,04:07 PM,9,10,11,10,15,36,88,0.0,1013,15,8,90,8,budapest
2010-11-17,15,8,0.0,8.7,4,76,01:43 PM,02:17 AM,06:51 AM,04:06 PM,9,11,11,11,13,56,87,0.0,1009,15,6,81,7,budapest
2010-11-18,12,6,0.0,8.7,3,83,02:04 PM,03:22 AM,06:52 AM,04:05 PM,8,9,10,9,13,58,89,0.0,1011,12,4,183,8,budapest
2010-11-19,10,5,0.0,3.6,2,91,02:28 PM,04:28 AM,06:54 AM,04:04 PM,7,7,8,7,15,65,93,1.5,1017,10,5,157,8,budapest
2010-11-20,9,3,0.0,5.3,3,98,02:57 PM,05:37 AM,06:55 AM,04:03 PM,4,5,6,5,11,53,85,0.0,1020,9,7,206,6,budapest
2010-11-21,10,4,0.0,8.7,3,100,03:34 PM,06:44 AM,06:57 AM,04:02 PM,5,4,6,4,18,78,92,0.0,1014,10,4,92,11,budapest
2010-11-22,8,7,0.0,3.5,2,87,04:19 PM,07:50 AM,06:58 AM,04:01 PM,7,5,8,5,22,96,97,8.2,1002,8,5,137,14,budapest
